ID,XMIN,XMAX,YMIN,YMAX,nummer,kt_so
1261-3,501875.0,506250.0,134000.0,137000.0,1261-34,1
1280-4,493125.0,497500.0,125000.0,128000.0,1280-42,1
1280-4,493125.0,497500.0,122000.0,125000.0,1280-44,1
1281-1,501875.0,506250.0,131000.0,134000.0,1281-12,1
1281-1,497500.0,501875.0,128000.0,131000.0,1281-13,1
1281-1,501875.0,506250.0,128000.0,131000.0,1281-14,1
1281-2,506250.0,510625.0,131000.0,134000.0,1281-21,1
1281-2,506250.0,510625.0,128000.0,131000.0,1281-23,1
1281-3,497500.0,501875.0,125000.0,128000.0,1281-31,1
1281-3,501875.0,506250.0,125000.0,128000.0,1281-32,1
1281-3,497500.0,501875.0,122000.0,125000.0,1281-33,1
1281-3,501875.0,506250.0,122000.0,125000.0,1281-34,1
1281-4,506250.0,510625.0,125000.0,128000.0,1281-41,1
1281-4,506250.0,510625.0,122000.0,125000.0,1281-43,1
1281-4,510625.0,515000.0,122000.0,125000.0,1281-44,1
1300-1,484375.0,488750.0,119000.0,122000.0,1300-12,1
1300-1,484375.0,488750.0,116000.0,119000.0,1300-14,1
1300-2,488750.0,493125.0,119000.0,122000.0,1300-21,1
1300-2,493125.0,497500.0,119000.0,122000.0,1300-22,1
1300-2,488750.0,493125.0,116000.0,119000.0,1300-23,1
1300-2,493125.0,497500.0,116000.0,119000.0,1300-24,1
1300-3,484375.0,488750.0,113000.0,116000.0,1300-32,1
1300-3,484375.0,488750.0,110000.0,113000.0,1300-34,1
1300-4,488750.0,493125.0,113000.0,116000.0,1300-41,1
1300-4,493125.0,497500.0,113000.0,116000.0,1300-42,1
1300-4,488750.0,493125.0,110000.0,113000.0,1300-43,1
1300-4,493125.0,497500.0,110000.0,113000.0,1300-44,1
1301-1,497500.0,501875.0,119000.0,122000.0,1301-11,1
1301-1,501875.0,506250.0,119000.0,122000.0,1301-12,1
1301-1,497500.0,501875.0,116000.0,119000.0,1301-13,1
1301-1,501875.0,506250.0,116000.0,119000.0,1301-14,1
1301-2,506250.0,510625.0,119000.0,122000.0,1301-21,1
1301-2,510625.0,515000.0,119000.0,122000.0,1301-22,1
1301-2,506250.0,510625.0,116000.0,119000.0,1301-23,1
1301-3,497500.0,501875.0,113000.0,116000.0,1301-31,1
1301-3,501875.0,506250.0,113000.0,116000.0,1301-32,1
1301-3,497500.0,501875.0,110000.0,113000.0,1301-33,1
1301-3,501875.0,506250.0,110000.0,113000.0,1301-34,1
1320-1,484375.0,488750.0,107000.0,110000.0,1320-12,1
