ID,XMIN,XMAX,YMIN,YMAX,nummer,kt_so
1123-4,545625.0,550000.0,218000.0,221000.0,1123-44,1
1124-1,554375.0,558750.0,224000.0,227000.0,1124-14,1
1124-3,550000.0,554375.0,221000.0,224000.0,1124-31,1
1124-3,554375.0,558750.0,221000.0,224000.0,1124-32,1
1124-3,550000.0,554375.0,218000.0,221000.0,1124-33,1
1124-3,554375.0,558750.0,218000.0,221000.0,1124-34,1
1124-4,558750.0,563125.0,218000.0,221000.0,1124-43,1
1124-4,563125.0,567500.0,218000.0,221000.0,1124-44,1
1125-3,567500.0,571875.0,218000.0,221000.0,1125-33,1
1143-2,541250.0,545625.0,215000.0,218000.0,1143-21,1
1143-2,545625.0,550000.0,215000.0,218000.0,1143-22,1
1143-2,541250.0,545625.0,212000.0,215000.0,1143-23,1
1143-2,545625.0,550000.0,212000.0,215000.0,1143-24,1
1143-3,536875.0,541250.0,209000.0,212000.0,1143-32,1
1143-3,536875.0,541250.0,206000.0,209000.0,1143-34,1
1143-4,541250.0,545625.0,209000.0,212000.0,1143-41,1
1143-4,545625.0,550000.0,209000.0,212000.0,1143-42,1
1143-4,541250.0,545625.0,206000.0,209000.0,1143-43,1
1143-4,545625.0,550000.0,206000.0,209000.0,1143-44,1
1144-1,550000.0,554375.0,215000.0,218000.0,1144-11,1
1144-1,554375.0,558750.0,215000.0,218000.0,1144-12,1
1144-1,550000.0,554375.0,212000.0,215000.0,1144-13,1
1144-1,554375.0,558750.0,212000.0,215000.0,1144-14,1
1144-2,558750.0,563125.0,215000.0,218000.0,1144-21,1
1144-2,563125.0,567500.0,215000.0,218000.0,1144-22,1
1144-2,558750.0,563125.0,212000.0,215000.0,1144-23,1
1144-2,563125.0,567500.0,212000.0,215000.0,1144-24,1
1144-3,550000.0,554375.0,209000.0,212000.0,1144-31,1
1144-3,554375.0,558750.0,209000.0,212000.0,1144-32,1
1144-3,550000.0,554375.0,206000.0,209000.0,1144-33,1
1144-3,554375.0,558750.0,206000.0,209000.0,1144-34,1
1144-4,558750.0,563125.0,209000.0,212000.0,1144-41,1
1144-4,563125.0,567500.0,209000.0,212000.0,1144-42,1
1144-4,558750.0,563125.0,206000.0,209000.0,1144-43,1
1144-4,563125.0,567500.0,206000.0,209000.0,1144-44,1
1145-1,567500.0,571875.0,215000.0,218000.0,1145-11,1
1145-1,571875.0,576250.0,215000.0,218000.0,1145-12,1
1145-1,567500.0,571875.0,212000.0,215000.0,1145-13,1
1145-1,571875.0,576250.0,212000.0,215000.0,1145-14,1
1145-3,567500.0,571875.0,209000.0,212000.0,1145-31,1
1145-3,571875.0,576250.0,209000.0,212000.0,1145-32,1
1145-3,567500.0,571875.0,206000.0,209000.0,1145-33,1
1162-2,528125.0,532500.0,203000.0,206000.0,1162-22,1
1162-2,523750.0,528125.0,200000.0,203000.0,1162-23,1
1162-2,528125.0,532500.0,200000.0,203000.0,1162-24,1
1162-3,519375.0,523750.0,197000.0,200000.0,1162-32,1
1162-4,523750.0,528125.0,197000.0,200000.0,1162-41,1
1162-4,528125.0,532500.0,197000.0,200000.0,1162-42,1
1162-4,523750.0,528125.0,194000.0,197000.0,1162-43,1
1162-4,528125.0,532500.0,194000.0,197000.0,1162-44,1
1163-1,532500.0,536875.0,203000.0,206000.0,1163-11,1
1163-1,536875.0,541250.0,203000.0,206000.0,1163-12,1
1163-1,532500.0,536875.0,200000.0,203000.0,1163-13,1
1163-1,536875.0,541250.0,200000.0,203000.0,1163-14,1
1163-2,541250.0,545625.0,203000.0,206000.0,1163-21,1
1163-2,545625.0,550000.0,203000.0,206000.0,1163-22,1
1163-2,541250.0,545625.0,200000.0,203000.0,1163-23,1
1163-2,545625.0,550000.0,200000.0,203000.0,1163-24,1
1163-3,532500.0,536875.0,197000.0,200000.0,1163-31,1
1163-3,536875.0,541250.0,197000.0,200000.0,1163-32,1
1163-3,532500.0,536875.0,194000.0,197000.0,1163-33,1
1163-3,536875.0,541250.0,194000.0,197000.0,1163-34,1
1163-4,541250.0,545625.0,197000.0,200000.0,1163-41,1
1163-4,545625.0,550000.0,197000.0,200000.0,1163-42,1
1163-4,541250.0,545625.0,194000.0,197000.0,1163-43,1
1163-4,545625.0,550000.0,194000.0,197000.0,1163-44,1
1164-1,550000.0,554375.0,203000.0,206000.0,1164-11,1
1164-1,554375.0,558750.0,203000.0,206000.0,1164-12,1
1164-1,550000.0,554375.0,200000.0,203000.0,1164-13,1
1164-1,554375.0,558750.0,200000.0,203000.0,1164-14,1
1164-2,558750.0,563125.0,203000.0,206000.0,1164-21,1
1164-2,563125.0,567500.0,203000.0,206000.0,1164-22,1
1164-2,558750.0,563125.0,200000.0,203000.0,1164-23,1
1164-2,563125.0,567500.0,200000.0,203000.0,1164-24,1
1164-3,550000.0,554375.0,197000.0,200000.0,1164-31,1
1164-3,554375.0,558750.0,197000.0,200000.0,1164-32,1
1164-3,550000.0,554375.0,194000.0,197000.0,1164-33,1
1164-3,554375.0,558750.0,194000.0,197000.0,1164-34,1
1164-4,558750.0,563125.0,197000.0,200000.0,1164-41,1
1165-1,567500.0,571875.0,203000.0,206000.0,1165-11,1
1182-2,523750.0,528125.0,191000.0,194000.0,1182-21,1
1182-2,528125.0,532500.0,191000.0,194000.0,1182-22,1
