ID,XMIN,XMAX,YMIN,YMAX,nummer,kt_so
1110-4,668125.0,672500.0,230000.0,233000.0,1110-44,1
1111-3,672500.0,676875.0,233000.0,236000.0,1111-31,1
1111-3,672500.0,676875.0,230000.0,233000.0,1111-33,1
1111-3,676875.0,681250.0,230000.0,233000.0,1111-34,1
1111-4,681250.0,685625.0,230000.0,233000.0,1111-43,1
1111-4,685625.0,690000.0,230000.0,233000.0,1111-44,1
1131-1,672500.0,676875.0,227000.0,230000.0,1131-11,1
1131-1,676875.0,681250.0,227000.0,230000.0,1131-12,1
1131-1,672500.0,676875.0,224000.0,227000.0,1131-13,1
1131-1,676875.0,681250.0,224000.0,227000.0,1131-14,1
1131-2,681250.0,685625.0,227000.0,230000.0,1131-21,1
1131-2,685625.0,690000.0,227000.0,230000.0,1131-22,1
1131-2,681250.0,685625.0,224000.0,227000.0,1131-23,1
1131-2,685625.0,690000.0,224000.0,227000.0,1131-24,1
1131-3,672500.0,676875.0,221000.0,224000.0,1131-31,1
1131-3,676875.0,681250.0,221000.0,224000.0,1131-32,1
1131-3,672500.0,676875.0,218000.0,221000.0,1131-33,1
1131-3,676875.0,681250.0,218000.0,221000.0,1131-34,1
1131-4,681250.0,685625.0,221000.0,224000.0,1131-41,1
1131-4,685625.0,690000.0,221000.0,224000.0,1131-42,1
1131-4,681250.0,685625.0,218000.0,221000.0,1131-43,1
1131-4,685625.0,690000.0,218000.0,221000.0,1131-44,1
1132-1,690000.0,694375.0,224000.0,227000.0,1132-13,1
1132-1,694375.0,698750.0,224000.0,227000.0,1132-14,1
1132-3,690000.0,694375.0,221000.0,224000.0,1132-31,1
1132-3,694375.0,698750.0,221000.0,224000.0,1132-32,1
1132-3,690000.0,694375.0,218000.0,221000.0,1132-33,1
1132-3,694375.0,698750.0,218000.0,221000.0,1132-34,1
1151-1,676875.0,681250.0,215000.0,218000.0,1151-12,1
1151-2,681250.0,685625.0,215000.0,218000.0,1151-21,1
1151-2,685625.0,690000.0,215000.0,218000.0,1151-22,1
1152-1,690000.0,694375.0,215000.0,218000.0,1152-11,1
