ID,XMIN,XMAX,YMIN,YMAX,nummer,kt_so
1163-3,536875.0,541250.0,194000.0,197000.0,1163-34,1
1163-4,541250.0,545625.0,197000.0,200000.0,1163-41,1
1163-4,541250.0,545625.0,194000.0,197000.0,1163-43,1
1163-4,545625.0,550000.0,194000.0,197000.0,1163-44,1
1164-2,563125.0,567500.0,203000.0,206000.0,1164-22,1
1164-2,558750.0,563125.0,200000.0,203000.0,1164-23,1
1164-2,563125.0,567500.0,200000.0,203000.0,1164-24,1
1164-3,554375.0,558750.0,197000.0,200000.0,1164-32,1
1164-3,554375.0,558750.0,194000.0,197000.0,1164-34,1
1164-4,558750.0,563125.0,197000.0,200000.0,1164-41,1
1164-4,563125.0,567500.0,197000.0,200000.0,1164-42,1
1164-4,558750.0,563125.0,194000.0,197000.0,1164-43,1
1164-4,563125.0,567500.0,194000.0,197000.0,1164-44,1
1165-1,567500.0,571875.0,203000.0,206000.0,1165-11,1
1165-1,567500.0,571875.0,200000.0,203000.0,1165-13,1
1165-3,567500.0,571875.0,197000.0,200000.0,1165-31,1
1165-3,571875.0,576250.0,197000.0,200000.0,1165-32,1
1165-3,567500.0,571875.0,194000.0,197000.0,1165-33,1
1165-3,571875.0,576250.0,194000.0,197000.0,1165-34,1
1182-2,528125.0,532500.0,191000.0,194000.0,1182-22,1
1182-2,523750.0,528125.0,188000.0,191000.0,1182-23,1
1182-2,528125.0,532500.0,188000.0,191000.0,1182-24,1
1182-3,519375.0,523750.0,185000.0,188000.0,1182-32,1
1182-3,519375.0,523750.0,182000.0,185000.0,1182-34,1
1182-4,523750.0,528125.0,185000.0,188000.0,1182-41,1
1182-4,528125.0,532500.0,185000.0,188000.0,1182-42,1
1182-4,523750.0,528125.0,182000.0,185000.0,1182-43,1
1182-4,528125.0,532500.0,182000.0,185000.0,1182-44,1
1183-1,532500.0,536875.0,191000.0,194000.0,1183-11,1
1183-1,536875.0,541250.0,191000.0,194000.0,1183-12,1
1183-1,532500.0,536875.0,188000.0,191000.0,1183-13,1
1183-1,536875.0,541250.0,188000.0,191000.0,1183-14,1
1183-2,541250.0,545625.0,191000.0,194000.0,1183-21,1
1183-2,545625.0,550000.0,191000.0,194000.0,1183-22,1
1183-2,541250.0,545625.0,188000.0,191000.0,1183-23,1
1183-2,545625.0,550000.0,188000.0,191000.0,1183-24,1
1183-3,532500.0,536875.0,185000.0,188000.0,1183-31,1
1183-3,536875.0,541250.0,185000.0,188000.0,1183-32,1
1183-3,532500.0,536875.0,182000.0,185000.0,1183-33,1
1183-3,536875.0,541250.0,182000.0,185000.0,1183-34,1
